category_id,category_key,label,theme,rule,relation_type,base_difficulty,total_links,approved_count,alternative_count,hard_only_count,rejected_count,playable_count,normal_pool_count,hard_share_playable,recommended_tier,severity,flags
442,sailing_terms,SAILING TERMS,jargon,Terms used when sailing a boat,found_in,0.45,14,0,2,12,0,14,2,0.8571,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
1041,sailing_words,SAILING WORDS,transport,Words used aboard a sailing boat,found_in,0.4,18,0,12,6,0,18,12,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
305,salad_ingredients,SALAD INGREDIENTS,food,Ingredients tossed into an ordinary green salad,used_in,0.25,25,15,8,2,0,25,23,0.08,normal_pool_available,,
337,salads,SALADS,food_more,Named kinds of salad,is_a,0.3,14,11,2,1,0,14,13,0.0714,normal_pool_available,,
706,saltwater_fish,SALTWATER FISH,nature_species,Fish that live in salt water,is_a,0.4,15,9,0,6,0,15,9,0.4,normal_pool_available,,
344,sandwich_breads,SANDWICH BREADS,food_more,Breads used to make a sandwich,is_a,0.35,14,9,2,3,0,14,11,0.2143,normal_pool_available,,
304,sandwich_fillings,SANDWICH FILLINGS,food,Things commonly put inside a sandwich,used_in,0.25,25,14,10,1,0,25,24,0.04,normal_pool_available,,
335,sandwich_types,SANDWICH TYPES,food_more,Named kinds of sandwich,is_a,0.3,14,8,3,2,1,13,11,0.1538,normal_pool_available,,
1072,sauces,SAUCES,world_food,Sauces used in cooking,is_a,0.3,18,9,6,3,0,18,15,0.1667,normal_pool_available,,
657,scandinavian_names,SCANDINAVIAN NAMES,names_world,First names common in Scandinavia,is_a,0.45,15,10,1,4,0,15,11,0.2667,normal_pool_available,,
874,scary_sounds,SCARY SOUNDS,sounds,Sounds that make people uneasy,does_action,0.45,14,0,10,4,0,14,10,0.2857,usable_with_constraints,P2,NO_APPROVED_WORDS
24,school_actions,SCHOOL ACTIONS,actions,Actions done at school,does_action,0.3,15,9,6,0,0,15,15,0.0,normal_pool_available,,
216,school_events,SCHOOL EVENTS,education,Events that happen during a school year,is_a,0.3,16,13,3,0,0,16,16,0.0,normal_pool_available,,
456,school_jobs,SCHOOL JOBS,jobs,Jobs held by adults who work at a school,is_a,0.25,18,12,6,0,0,18,18,0.0,normal_pool_available,,
230,school_people,SCHOOL PEOPLE,education,People you meet at a school,is_a,0.25,16,12,4,0,0,16,16,0.0,normal_pool_available,,
215,school_places,SCHOOL PLACES,education,Rooms and places inside a school,part_of,0.2,18,10,8,0,0,18,18,0.0,normal_pool_available,,
213,school_subjects,SCHOOL SUBJECTS,education,Subjects taught in an American school,is_a,0.15,25,11,14,0,0,25,25,0.0,normal_pool_available,,
212,school_supplies,SCHOOL SUPPLIES,education,Items a student brings to school in a backpack,used_in,0.15,25,16,9,0,0,25,25,0.0,normal_pool_available,,
892,science_fiction_space,SCI FI,space,Words used in space science fiction,found_in,0.4,14,0,8,6,0,14,8,0.4286,usable_with_constraints,P2,NO_APPROVED_WORDS
841,science_fields,BRANCHES OF SCIENCE,science,Fields of scientific study,is_a,0.3,15,14,1,0,0,15,15,0.0,normal_pool_available,,
463,science_jobs,SCIENCE JOBS,jobs,Jobs held by people who do scientific work,is_a,0.3,15,15,0,0,0,15,15,0.0,normal_pool_available,,
740,scientists,FAMOUS SCIENTISTS,people,Famous scientists from history,is_a,0.35,14,13,1,0,0,14,14,0.0,normal_pool_available,,
966,screens,THINGS WITH SCREENS,technology,Everyday devices that have a screen,has_property,0.3,16,0,11,5,0,16,11,0.3125,usable_with_constraints,P2,NO_APPROVED_WORDS
84,sculpture_materials,SCULPTURE MATERIALS,art,Materials sculptors carve or cast,made_of,0.35,14,5,8,1,0,14,13,0.0714,normal_pool_available,,
460,sea_jobs,SEA JOBS,jobs,Jobs held by people who work on the water,is_a,0.35,14,8,1,5,0,14,9,0.3571,normal_pool_available,,
711,sea_mammals,SEA MAMMALS,ocean,Mammals that live in the sea,is_a,0.3,14,10,2,2,0,14,12,0.1429,normal_pool_available,,
724,sea_myths,SEA LEGENDS,ocean,Creatures and stories from sea legend,found_in,0.4,11,0,3,8,0,11,3,0.7273,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE | MAJORITY_HARD_ONLY
683,sea_shore_things,BEACH THINGS,nature,Things you find on an ocean beach,found_in,0.2,20,14,5,1,0,20,19,0.05,normal_pool_available,,
720,sea_weather,SEA CONDITIONS,ocean,Words describing conditions at sea,is_a,0.4,14,0,8,6,0,14,8,0.4286,usable_with_constraints,P2,NO_APPROVED_WORDS
717,seabirds,SEABIRDS,ocean,Birds that live along the coast or at sea,is_a,0.35,14,8,0,5,1,13,8,0.3846,normal_pool_available,,
312,seafood,SEAFOOD,food,Fish and shellfish eaten as food,is_a,0.25,25,21,3,1,0,25,24,0.04,normal_pool_available,,
58,seals_and_walruses,SEAL FAMILY,animals_more,Kinds of seal and sea lion,is_a,0.45,9,0,2,7,0,9,2,0.7778,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE | MAJORITY_HARD_ONLY
752,seas_and_oceans,SEAS,places,Named seas of the world,is_a,0.35,14,14,0,0,0,14,14,0.0,normal_pool_available,,
978,seasons,SEASONS,time,The four seasons of the year,is_a,0.15,5,5,0,0,0,5,5,0.0,hard_only_or_manual_review,P1,THIN_LT_12_PLAYABLE
672,seasons_and_nature,SEASONAL WORDS,nature,Words describing the changing seasons outdoors,found_in,0.3,18,7,10,1,0,18,17,0.0556,normal_pool_available,,
698,seasons_fall,FALL THINGS,nature_more,Things associated with autumn,found_in,0.25,14,7,5,2,0,14,12,0.1429,normal_pool_available,,
696,seasons_spring,SPRING THINGS,nature_more,Things associated with spring,found_in,0.3,16,6,10,0,0,16,16,0.0,normal_pool_available,,
697,seasons_summer,SUMMER THINGS,nature_more,Things associated with summer,found_in,0.25,16,8,8,0,0,16,16,0.0,normal_pool_available,,
699,seasons_winter,WINTER THINGS,nature_more,Things associated with winter,found_in,0.25,15,11,4,0,0,15,15,0.0,normal_pool_available,,
969,security_tech,SECURITY DEVICES,technology,Devices used to keep property secure,is_a,0.35,14,3,9,2,0,14,12,0.1429,usable_with_constraints,P2,FEWER_THAN_4_APPROVED
779,seeds_and_bulbs,SEEDS AND BULBS,plants,Plant parts you put in the ground to grow a new plant,is_a,0.35,14,5,6,3,0,14,11,0.2143,normal_pool_available,,
864,self_defense_moves,SELF DEFENSE,skills,Basic self defense moves,is_a,0.45,12,0,8,4,0,12,8,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
91,senses_and_perception,THE SENSES,body,Ways the human body senses the world,is_a,0.3,12,2,10,0,0,12,12,0.0,usable_with_constraints,P2,FEWER_THAN_4_APPROVED
431,sewing_and_repair,HOME REPAIR,home,Small supplies used for fixing things around the house,used_in,0.3,18,2,15,1,0,18,17,0.0556,usable_with_constraints,P2,FEWER_THAN_4_APPROVED
286,sewing_patterns,GARMENT DETAILS,fashion,Details sewn into a garment design,part_of,0.4,15,0,11,4,0,15,11,0.2667,usable_with_constraints,P2,NO_APPROVED_WORDS
992,sewing_supplies,SEWING SUPPLIES,tools,Items used for sewing and mending clothes,used_in,0.3,18,9,8,1,0,18,17,0.0556,normal_pool_available,,
171,sewing_words,SEWING WORDS,clothing,Words used when sewing or altering clothes,found_in,0.35,16,9,5,2,0,16,14,0.125,normal_pool_available,,
586,shakespeare_plays,SHAKESPEARE PLAYS,media,Plays written by Shakespeare,is_a,0.4,14,14,0,0,0,14,14,0.0,normal_pool_available,,
199,shape_adjectives,SHAPE ADJECTIVES,descriptive,Words describing the shape of an object,is_a,0.35,18,14,4,0,0,18,18,0.0,normal_pool_available,,
834,shapes,SHAPES,science,Geometric shapes taught in school,is_a,0.15,20,13,6,1,0,20,19,0.05,normal_pool_available,,
712,sharks_and_rays,SHARKS AND RAYS,ocean,Kinds of shark and ray,is_a,0.35,12,10,0,2,0,12,10,0.1667,normal_pool_available,,
710,shellfish,SHELLFISH,ocean,Sea animals with a shell that people eat,is_a,0.3,14,11,2,1,0,14,13,0.0714,normal_pool_available,,
713,shells,SEASHELLS,ocean,Kinds of seashell found on a beach,is_a,0.4,13,0,6,7,0,13,6,0.5385,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
804,shiny_things,SHINY THINGS,properties,Things that reflect light and look shiny,has_property,0.35,18,0,16,2,0,18,16,0.1111,usable_with_constraints,P2,NO_APPROVED_WORDS
176,shoe_parts,SHOE PARTS,clothing,Parts of a shoe,part_of,0.35,14,8,4,2,0,14,12,0.1429,normal_pool_available,,
285,shoe_styles,SHOE STYLES,fashion,Styles of shoe,is_a,0.3,16,9,4,2,1,15,13,0.1333,normal_pool_available,,
136,shopping_words,SHOPPING WORDS,business,Words used while shopping in a store,found_in,0.25,18,10,8,0,0,18,18,0.0,normal_pool_available,,
644,short_names,SHORT NAMES,names,First names with only one syllable,has_property,0.4,20,0,10,10,0,20,10,0.5,usable_with_constraints,P2,NO_APPROVED_WORDS
778,shrubs,SHRUBS AND BUSHES,plants,Woody plants smaller than a tree,is_a,0.4,14,0,5,9,0,14,5,0.6429,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
973,signals_and_codes,SIGNALS AND CODES,technology,Systems used to send coded messages,is_a,0.4,11,0,2,9,0,11,2,0.8182,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE | MAJORITY_HARD_ONLY
421,silverware,SILVERWARE,home,Eating utensils laid out at a table setting,is_a,0.2,14,12,1,1,0,14,13,0.0714,normal_pool_available,,
947,skateboarding,SKATEBOARDING WORDS,sports_world,Words used in skateboarding,found_in,0.4,14,0,7,7,0,14,7,0.5,hard_only_or_manual_review,P1,NO_APPROVED_WORDS
945,skiing_words,SKIING WORDS,sports_world,Words used on a ski slope,found_in,0.35,14,6,6,2,0,14,12,0.1429,normal_pool_available,,
611,sleep_and_rest,SLEEP WORDS,medicine,Words about sleep and its problems,found_in,0.35,15,12,1,2,0,15,13,0.1333,normal_pool_available,,
11,sleeping_actions,SLEEP ACTIONS,actions,Things a person does while sleeping or falling asleep,does_action,0.35,13,9,3,1,0,13,12,0.0769,normal_pool_available,,
165,sleepwear,SLEEPWEAR,clothing,Clothing worn to bed,is_a,0.25,10,7,1,2,0,10,8,0.2,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
810,slow_things,SLOW THINGS,properties,Things known for moving very slowly,has_property,0.35,12,0,9,3,0,12,9,0.25,usable_with_constraints,P2,NO_APPROVED_WORDS
193,smell_words,SMELL WORDS,descriptive,Words describing how something smells,is_a,0.4,15,0,11,4,0,15,11,0.2667,usable_with_constraints,P2,NO_APPROVED_WORDS
811,smelly_things,SMELLY THINGS,properties,Things with a very strong smell,has_property,0.4,15,0,11,4,0,15,11,0.2667,usable_with_constraints,P2,NO_APPROVED_WORDS
122,snack_brands,SNACK BRANDS,brands,Brands of packaged snacks,is_a,0.35,14,9,0,4,1,13,9,0.3077,normal_pool_available,,
321,snack_foods,SNACK FOODS,food,Packaged foods eaten between meals,is_a,0.2,19,11,8,0,0,19,19,0.0,normal_pool_available,,
899,snakes,SNAKES,species,Kinds of snake,is_a,0.3,14,11,1,2,0,14,12,0.1429,normal_pool_available,,
920,soccer_words,SOCCER WORDS,sports,Words used to describe plays and roles in soccer,found_in,0.3,18,11,7,0,0,18,18,0.0,normal_pool_available,,
958,social_media_words,SOCIAL MEDIA,technology,Words used on social media,found_in,0.3,18,5,13,0,0,18,18,0.0,normal_pool_available,,
107,soda_brands,SODA BRANDS,brands,Soft drink brands sold in the United States,is_a,0.3,14,9,1,4,0,14,10,0.2857,normal_pool_available,,
798,soft_things,SOFT THINGS,properties,Things that feel soft to the touch,has_property,0.35,18,0,17,1,0,18,17,0.0556,usable_with_constraints,P2,NO_APPROVED_WORDS
264,soil_words,SOIL WORDS,farming,Words used to describe soil and its care,found_in,0.4,14,0,6,8,0,14,6,0.5714,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
887,solar_system_words,SOLAR SYSTEM,space,Words describing the solar system,found_in,0.35,14,12,1,1,0,14,13,0.0714,normal_pool_available,,
896,songbirds,SONGBIRDS,species,Small singing birds found in yards and woods,is_a,0.4,17,13,1,3,0,17,14,0.1765,normal_pool_available,,
968,sound_devices,SOUND DEVICES,technology,Devices that record or play sound,is_a,0.3,14,11,0,3,0,14,11,0.2143,normal_pool_available,,
306,soup_ingredients,SOUP INGREDIENTS,food,Ingredients commonly simmered into a pot of soup,used_in,0.3,25,11,14,0,0,25,25,0.0,normal_pool_available,,
1071,soups,SOUPS AND STEWS,world_food,Kinds of soup and stew,is_a,0.25,20,12,2,6,0,20,14,0.3,normal_pool_available,,
147,south_american_cities,LATIN CITIES,cities,Well known cities in South America,is_a,0.4,14,12,0,2,0,14,12,0.1429,normal_pool_available,,
151,southern_cities,SOUTHERN CITIES,cities,Cities in the American South,is_a,0.3,15,12,3,0,0,15,15,0.0,normal_pool_available,,
1070,southern_dishes,SOUTHERN FOOD,world_food,Dishes from the American South,is_a,0.3,16,9,6,1,0,16,15,0.0625,normal_pool_available,,
885,space_agencies_and_places,SPACE PLACES,space,Places and organizations connected with space flight,is_a,0.45,11,9,0,2,0,11,9,0.1818,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
891,space_measurements,SPACE MEASUREMENTS,space,Units used to measure distance and time in space,is_a,0.45,11,0,7,4,0,11,7,0.3636,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | THIN_LT_12_PLAYABLE
830,space_objects,SPACE OBJECTS,science,Objects found in outer space,is_a,0.2,20,17,2,1,0,20,19,0.05,normal_pool_available,,
889,space_phenomena,SPACE PHENOMENA,space,Events and phenomena seen in space,is_a,0.4,12,8,3,1,0,12,11,0.0833,normal_pool_available,,
1040,space_travel,SPACE TRAVEL,transport,Things involved in traveling into space,found_in,0.3,18,14,3,1,0,18,17,0.0556,normal_pool_available,,
884,spacecraft,SPACECRAFT,space,Famous spacecraft and space missions,is_a,0.4,15,10,5,0,0,15,15,0.0,normal_pool_available,,
1068,spanish_dishes,SPANISH DISHES,world_food,Dishes from Spanish cuisine,is_a,0.35,14,6,2,5,1,13,8,0.3846,normal_pool_available,,
650,spanish_names,SPANISH NAMES,names_world,First names common in Spanish speaking countries,is_a,0.35,20,20,0,0,0,20,20,0.0,normal_pool_available,,
207,speed_adjectives,SPEED WORDS,descriptive,Words describing how fast something moves,is_a,0.35,14,12,2,0,0,14,14,0.0,normal_pool_available,,
988,speed_of_time,QUICK WORDS,time,Words meaning that something happens without delay,is_a,0.4,12,0,9,3,0,12,9,0.25,usable_with_constraints,P2,NO_APPROVED_WORDS
314,spices_and_herbs,SPICES AND HERBS,food,Plant-based seasonings used to flavor food,is_a,0.3,25,21,2,2,0,25,23,0.08,normal_pool_available,,
907,spiders_and_crawlers,SPIDERS AND CRAWLERS,species,Small many-legged creatures that are not insects,is_a,0.35,12,9,0,2,1,11,9,0.1818,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
18,sports_actions,SPORTS ACTIONS,actions,Actions done while playing sports,does_action,0.3,18,7,11,0,0,18,18,0.0,normal_pool_available,,
932,sports_balls,BALLS,sports,Balls used in different sports,is_a,0.25,14,14,0,0,0,14,14,0.0,normal_pool_available,,
120,sports_brands,SPORTS BRANDS,brands,Brands of sports equipment,is_a,0.4,12,7,3,2,0,12,10,0.1667,normal_pool_available,,
933,sports_gear_worn,PROTECTIVE GEAR,sports,Gear athletes wear to protect the body,used_in,0.3,14,5,8,1,0,14,13,0.0714,normal_pool_available,,
951,sports_injuries,SPORTS INJURIES,sports_world,Injuries common in sports,is_a,0.35,13,12,1,0,0,13,13,0.0,normal_pool_available,,
477,sports_jobs,SPORTS JOBS,jobs,Jobs held by people who work in professional sports,is_a,0.3,14,9,4,1,0,14,13,0.0714,normal_pool_available,,
939,sports_leagues,SPORTS LEAGUES,sports_world,Professional sports leagues and competitions,is_a,0.4,15,13,2,0,0,15,15,0.0,normal_pool_available,,
937,sports_legends,SPORTS LEGENDS,sports_world,Athletes remembered across generations,is_a,0.35,15,11,2,2,0,15,13,0.1333,normal_pool_available,,
929,sports_officials,SPORTS OFFICIALS,sports,People who enforce the rules of a sport,is_a,0.35,10,3,6,1,0,10,9,0.1,usable_with_constraints,P2,FEWER_THAN_4_APPROVED | THIN_LT_12_PLAYABLE
930,sports_scoring,SCORING WORDS,sports,Words used for scoring and results in sports,found_in,0.35,20,14,6,0,0,20,20,0.0,normal_pool_available,,
486,sports_teams,TEAM NAMES,landmarks,Names of long standing American sports teams,is_a,0.35,18,17,1,0,0,18,18,0.0,normal_pool_available,,
928,sports_venues,SPORTS VENUES,sports,Places built for playing or watching sports,is_a,0.3,18,6,12,0,0,18,18,0.0,normal_pool_available,,
49,spotted_and_striped,STRIPED ANIMALS,animals,Animals whose coat has clear stripes,has_property,0.4,14,0,9,5,0,14,9,0.3571,usable_with_constraints,P2,NO_APPROVED_WORDS
549,spy_words,SPY WORDS,law,Things associated with spies and espionage,found_in,0.4,15,10,5,0,0,15,15,0.0,normal_pool_available,,
815,square_things,SQUARE THINGS,properties,Everyday things shaped like a square,has_property,0.35,13,0,7,6,0,13,7,0.4615,hard_only_or_manual_review,P1,NO_APPROVED_WORDS
143,startup_words,STARTUP WORDS,business,Words used when starting a new company,found_in,0.4,14,0,1,13,0,14,1,0.9286,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
748,state_capitals,STATE CAPITALS,places,Capital cities of American states,is_a,0.35,25,20,5,0,0,25,25,0.0,normal_pool_available,,
837,states_of_matter,STATES OF MATTER,science,Physical states matter can take,is_a,0.3,12,3,9,0,0,12,12,0.0,usable_with_constraints,P2,FEWER_THAN_4_APPROVED
794,sticky_things,STICKY THINGS,properties,Substances that stick to whatever they touch,has_property,0.35,18,0,17,1,0,18,17,0.0556,usable_with_constraints,P2,NO_APPROVED_WORDS
437,storage_containers,CONTAINERS,home,Things made to store or carry other things,is_a,0.25,20,11,9,0,0,20,20,0.0,normal_pool_available,,
465,store_jobs,STORE JOBS,jobs,Jobs held by people who work in shops and stores,is_a,0.25,16,8,4,4,0,16,12,0.25,normal_pool_available,,
131,store_types,KINDS OF STORES,business,Kinds of shops found in a town or mall,is_a,0.2,20,15,5,0,0,20,20,0.0,normal_pool_available,,
665,storms,STORMS,nature,Kinds of violent weather events,is_a,0.3,15,13,1,1,0,15,14,0.0667,normal_pool_available,,
252,storybook_characters,TALE CHARACTERS,entertainment,Characters that appear in classic fairy tales,is_a,0.25,20,10,10,0,0,20,20,0.0,normal_pool_available,,
1076,street_food,STREET FOOD,world_food,Foods sold from street carts and stands,is_a,0.3,16,9,4,3,0,16,13,0.1875,normal_pool_available,,
762,streets_and_roads,KINDS OF ROADS,places,Kinds of road and pathway,is_a,0.3,18,17,0,1,0,18,17,0.0556,normal_pool_available,,
202,strength_words,STRENGTH WORDS,descriptive,Words describing strength,is_a,0.35,14,14,0,0,0,14,14,0.0,normal_pool_available,,
233,string_instruments,STRING INSTRUMENTS,entertainment,Musical instruments played by plucking or bowing strings,is_a,0.3,14,11,1,2,0,14,12,0.1429,normal_pool_available,,
814,striped_things,STRIPED THINGS,properties,Things that normally have stripes,has_property,0.4,13,0,8,5,0,13,8,0.3846,usable_with_constraints,P2,NO_APPROVED_WORDS
580,superheroes,SUPERHEROES,media,Comic book superheroes most people can name,is_a,0.25,18,14,4,0,0,18,18,0.0,normal_pool_available,,
189,superstition_numbers,NUMBER WORDS,culture,Words for numbers and counting,is_a,0.3,24,19,5,0,0,24,24,0.0,normal_pool_available,,
637,superstitions,SUPERSTITION THINGS,mythology,Objects tied to common superstitions,found_in,0.4,13,0,3,10,0,13,3,0.7692,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
863,survival_skills,SURVIVAL SKILLS,skills,Skills used to survive outdoors,is_a,0.4,12,10,1,1,0,12,11,0.0833,normal_pool_available,,
865,swimming_skills,SWIMMING SKILLS,skills,Skills learned in swimming lessons,is_a,0.35,12,8,4,0,0,12,12,0.0,normal_pool_available,,
941,swimming_strokes,SWIM STROKES,sports_world,Strokes and events in competitive swimming,is_a,0.35,12,8,4,0,0,12,12,0.0,normal_pool_available,,
167,swimwear,SWIMWEAR,clothing,Clothing worn for swimming,is_a,0.25,11,11,0,0,0,11,11,0.0,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
96,symptoms,SYMPTOMS,body,Signs that a person feels unwell,is_a,0.3,16,13,3,0,0,16,16,0.0,normal_pool_available,,
1021,tailor_words,TAILOR SHOP,trades,Things a tailor uses,found_in,0.4,14,10,4,0,0,14,14,0.0,normal_pool_available,,
192,taste_words,TASTE WORDS,descriptive,Words describing how food tastes,is_a,0.3,20,12,8,0,0,20,20,0.0,normal_pool_available,,
915,team_sports,TEAM SPORTS,sports,Sports played by two opposing teams,is_a,0.15,18,16,1,1,0,18,17,0.0556,normal_pool_available,,
1075,teas,TEAS,world_food,Kinds of tea,is_a,0.3,16,10,4,2,0,16,14,0.125,normal_pool_available,,
127,tech_companies,TECH COMPANIES,business,Well-known technology companies or consumer technology brands,is_a,0.25,21,11,10,0,0,21,21,0.0,normal_pool_available,,
888,telescope_words,TELESCOPE WORDS,space,Parts and words used with a telescope,found_in,0.4,14,0,4,10,0,14,4,0.7143,hard_only_or_manual_review,P1,NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
206,temperature_feel,TOUCH WORDS,descriptive,Words describing how something feels to touch,is_a,0.35,16,0,15,1,0,16,15,0.0625,usable_with_constraints,P2,NO_APPROVED_WORDS
851,temperature_words,TEMPERATURE WORDS,science,Words describing how hot or cold something is,is_a,0.3,16,16,0,0,0,16,16,0.0,normal_pool_available,,
922,tennis_words,TENNIS WORDS,sports,Words used to describe play and scoring in tennis,found_in,0.3,18,11,6,1,0,18,17,0.0556,normal_pool_available,,
225,testing_words,TEST WORDS,education,Words for kinds of test questions and formats,found_in,0.35,12,8,4,0,0,12,12,0.0,normal_pool_available,,
81,textures,TEXTURES,art,Words describing how a surface feels,is_a,0.4,15,0,10,5,0,15,10,0.3333,usable_with_constraints,P2,NO_APPROVED_WORDS
327,thanksgiving_foods,THANKSGIVING FOODS,food,Foods traditionally served at an American Thanksgiving dinner,found_in,0.3,20,13,7,0,0,20,20,0.0,normal_pool_available,,
79,theater_arts,PERFORMING ARTS,art,Arts performed in front of an audience,is_a,0.3,14,9,4,1,0,14,13,0.0714,normal_pool_available,,
447,theater_stage_terms,STAGE TERMS,jargon,Terms used backstage in a theater,found_in,0.4,14,7,6,1,0,14,13,0.0714,normal_pool_available,,
243,theater_words,THEATER WORDS,entertainment,Words for the parts and people of a live theater production,found_in,0.3,20,17,2,1,0,20,19,0.05,normal_pool_available,,
488,theme_parks,THEME PARKS,landmarks,Well known theme parks,is_a,0.4,11,10,0,1,0,11,10,0.0909,usable_with_constraints,P2,THIN_LT_12_PLAYABLE
609,therapy_words,THERAPY WORDS,medicine,Words used in physical and mental therapy,found_in,0.4,14,0,13,1,0,14,13,0.0714,usable_with_constraints,P2,NO_APPROVED_WORDS
422,things_in_a_garage,GARAGE THINGS,home,Things stored in an ordinary home garage,found_in,0.25,20,5,15,0,0,20,20,0.0,normal_pool_available,,
621,things_in_a_glove_box,GLOVE BOX,misc,Things kept in a car glove compartment,found_in,0.4,13,0,3,10,0,13,3,0.7692,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
438,things_in_a_junk_drawer,JUNK DRAWER,home,Small odds and ends that pile up in a kitchen drawer,found_in,0.35,18,0,9,9,0,18,9,0.5,usable_with_constraints,P2,NO_APPROVED_WORDS
617,things_in_a_purse,PURSE THINGS,misc,Things carried in a purse,found_in,0.3,15,3,11,1,0,15,14,0.0667,usable_with_constraints,P2,FEWER_THAN_4_APPROVED
620,things_in_a_toolbox,TOOLBOX THINGS,misc,Things kept in a household toolbox,found_in,0.3,14,9,5,0,0,14,14,0.0,normal_pool_available,,
615,things_in_a_wallet,WALLET THINGS,misc,Things people keep in a wallet,found_in,0.3,14,6,8,0,0,14,14,0.0,normal_pool_available,,
677,things_in_the_forest,FOREST THINGS,nature,Things you find walking through a forest,found_in,0.25,20,10,9,1,0,20,19,0.05,normal_pool_available,,
850,things_in_the_sky_science,ASTRONOMY WORDS,science,Words used by astronomers,found_in,0.35,16,15,1,0,0,16,16,0.0,normal_pool_available,,
566,things_made_of_glass,GLASS THINGS,materials,Everyday things normally made of glass,made_of,0.3,15,0,12,3,0,15,12,0.2,usable_with_constraints,P2,NO_APPROVED_WORDS
570,things_made_of_leather,LEATHER THINGS,materials,Everyday things normally made of leather,made_of,0.35,14,0,12,2,0,14,12,0.1429,usable_with_constraints,P2,NO_APPROVED_WORDS
567,things_made_of_metal,METAL THINGS,materials,Everyday things normally made of metal,made_of,0.3,18,0,16,2,0,18,16,0.1111,usable_with_constraints,P2,NO_APPROVED_WORDS
568,things_made_of_paper,PAPER THINGS,materials,Everyday things normally made of paper,made_of,0.3,16,0,14,2,0,16,14,0.125,usable_with_constraints,P2,NO_APPROVED_WORDS
569,things_made_of_plastic,PLASTIC THINGS,materials,Everyday things normally made of plastic,made_of,0.35,16,0,11,5,0,16,11,0.3125,usable_with_constraints,P2,NO_APPROVED_WORDS
571,things_made_of_rubber,RUBBER THINGS,materials,Everyday things normally made of rubber,made_of,0.35,14,0,11,3,0,14,11,0.2143,usable_with_constraints,P2,NO_APPROVED_WORDS
565,things_made_of_wood,WOODEN THINGS,materials,Everyday things normally made of wood,made_of,0.3,18,0,13,5,0,18,13,0.2778,usable_with_constraints,P2,NO_APPROVED_WORDS
1010,things_measured_in_inches,MEASURING UNITS,tools,"Units used to measure length, weight or volume",is_a,0.35,20,17,3,0,0,20,20,0.0,normal_pool_available,,
366,things_on_a_farm,FARM THINGS,geography,Things found on a working farm,found_in,0.2,20,15,5,0,0,20,20,0.0,normal_pool_available,,
616,things_on_a_keychain,KEYCHAIN THINGS,misc,Things hanging from a keychain,found_in,0.4,13,0,1,12,0,13,1,0.9231,blocked_for_normal_levels,P0,CANNOT_BUILD_NORMAL_QUARTET | NO_APPROVED_WORDS | MAJORITY_HARD_ONLY
426,things_on_a_wall,WALL THINGS,home,Things hung or mounted on an interior wall,found_in,0.3,20,6,13,1,0,20,19,0.05,normal_pool_available,,
813,things_that_are_sharp,POINTED THINGS,properties,Things that come to a sharp point,has_property,0.35,16,0,15,1,0,16,15,0.0625,usable_with_constraints,P2,NO_APPROVED_WORDS
808,things_that_break,FRAGILE THINGS,properties,Things that break easily when dropped,has_property,0.35,14,0,8,6,0,14,8,0.4286,usable_with_constraints,P2,NO_APPROVED_WORDS
578,things_that_burn,FUELS,materials,Materials burned to produce heat or power,is_a,0.35,14,10,4,0,0,14,14,0.0,normal_pool_available,,
1048,things_that_carry_people,PEOPLE MOVERS,transport,Things built to carry a person from one place to another,does_action,0.35,18,0,9,9,0,18,9,0.5,usable_with_constraints,P2,NO_APPROVED_WORDS
619,things_that_come_in_pairs,PAIRED THINGS,misc,Things that normally come in twos,has_property,0.35,16,0,9,7,0,16,9,0.4375,usable_with_constraints,P2,NO_APPROVED_WORDS
