category_key,label,quartet_id,tier,tiers,position,rank_avg,words
accessories,ACCESSORIES,190,easy,easy,0.000,0.194,watch | belt | purse | gloves
animal_body_parts,ANIMAL PARTS,498,easy,easy,0.059,0.221,tail | paw | fin | fang
animal_body_parts,ANIMAL PARTS,499,easy,easy,0.118,0.279,mane | paw | wing | hump
animal_body_parts,ANIMAL PARTS,500,easy,easy,0.176,0.279,tail | gill | hump | muzzle
animal_body_parts,ANIMAL PARTS,501,easy,easy,0.235,0.338,mane | tail | claw | beak
animal_body_parts,ANIMAL PARTS,502,easy,"easy,medium",0.294,0.382,beak | wing | fang | muzzle
animal_body_parts,ANIMAL PARTS,508,easy,"easy,medium",0.353,0.500,horn | claw | fang | hump
animal_body_parts,ANIMAL PARTS,496,medium,medium,0.412,0.515,trunk | horn | tail | wing
animal_body_parts,ANIMAL PARTS,509,medium,medium,0.471,0.515,trunk | paw | claw | muzzle
animal_body_parts,ANIMAL PARTS,511,medium,medium,0.529,0.515,trunk | mane | gill | fang
animal_body_parts,ANIMAL PARTS,506,medium,medium,0.588,0.515,horn | paw | beak | gill
animal_body_parts,ANIMAL PARTS,510,medium,medium,0.647,0.515,trunk | beak | fin | hump
animal_body_parts,ANIMAL PARTS,507,medium,medium,0.706,0.529,horn | mane | fin | muzzle
animal_body_parts,ANIMAL PARTS,503,hard,hard,0.765,0.559,hoof | wing | snout | flipper
animal_body_parts,ANIMAL PARTS,504,hard,hard,0.824,0.588,hoof | tail | tusk | talon
animal_body_parts,ANIMAL PARTS,505,hard,hard,0.882,0.662,tail | antler | snout | whisker
animal_body_parts,ANIMAL PARTS,512,hard,hard,0.941,0.897,horn | antler | talon | flipper
animal_body_parts,ANIMAL PARTS,513,hard,hard,1.000,0.926,trunk | whisker | tusk | flipper
animal_classes,ANIMAL CLASSES,514,easy,easy,0.000,0.219,fish | bird | mammal | insect
animal_classes,ANIMAL CLASSES,70,hard,hard,1.000,0.531,bird | mammal | amphibian | reptile
animal_coverings,ANIMAL COVERINGS,515,easy,easy,0.000,0.150,shell | skin | hide | hair
animal_coverings,ANIMAL COVERINGS,516,easy,easy,0.125,0.475,coat | fur | hair | spine
animal_coverings,ANIMAL COVERINGS,519,easy,easy,0.250,0.525,shell | fur | wool | fleece
animal_coverings,ANIMAL COVERINGS,520,easy,"easy,medium",0.375,0.575,hide | wool | quill | spine
animal_coverings,ANIMAL COVERINGS,517,medium,medium,0.500,0.600,coat | feather | skin | wool
animal_coverings,ANIMAL COVERINGS,522,medium,medium,0.625,0.600,fur | skin | quill | plume
animal_coverings,ANIMAL COVERINGS,523,medium,medium,0.750,0.600,shell | feather | spine | plume
animal_coverings,ANIMAL COVERINGS,521,hard,hard,0.875,0.625,feather | hair | quill | fleece
animal_coverings,ANIMAL COVERINGS,518,hard,hard,1.000,0.725,coat | hide | plume | fleece
animal_homes,ANIMAL HOMES,537,easy,easy,0.000,0.083,stable | web | hole | shell
animal_homes,ANIMAL HOMES,541,easy,easy,0.053,0.292,stable | den | cave | lodge
animal_homes,ANIMAL HOMES,540,easy,easy,0.105,0.306,den | barn | warren | hole
animal_homes,ANIMAL HOMES,544,easy,easy,0.158,0.319,mound | lodge | warren | shell
animal_homes,ANIMAL HOMES,542,easy,easy,0.211,0.333,nest | cave | barn | shell
animal_homes,ANIMAL HOMES,545,easy,"easy,medium",0.263,0.333,nest | stable | hive | warren
animal_homes,ANIMAL HOMES,548,easy,"easy,medium",0.316,0.347,mound | nest | den | web
animal_homes,ANIMAL HOMES,549,easy,"easy,medium",0.368,0.361,hive | web | barn | lodge
animal_homes,ANIMAL HOMES,538,medium,medium,0.421,0.375,pen | web | cave | warren
animal_homes,ANIMAL HOMES,547,medium,medium,0.474,0.375,mound | hive | cave | hole
animal_homes,ANIMAL HOMES,539,medium,medium,0.526,0.444,pen | nest | lodge | hole
animal_homes,ANIMAL HOMES,543,medium,medium,0.579,0.542,pen | mound | stable | barn
animal_homes,ANIMAL HOMES,550,medium,medium,0.632,0.542,burrow | web | coop | kennel
animal_homes,ANIMAL HOMES,546,medium,medium,0.684,0.556,pen | den | hive | shell
animal_homes,ANIMAL HOMES,551,medium,medium,0.737,0.611,coop | cocoon | hole | hutch
animal_homes,ANIMAL HOMES,552,hard,hard,0.789,0.653,roost | stable | kennel | cocoon
animal_homes,ANIMAL HOMES,554,hard,hard,0.842,0.694,roost | coop | anthill | shell
animal_homes,ANIMAL HOMES,555,hard,hard,0.895,0.708,burrow | warren | cocoon | anthill
animal_homes,ANIMAL HOMES,556,hard,hard,0.947,0.722,cave | kennel | hutch | anthill
animal_homes,ANIMAL HOMES,553,hard,hard,1.000,0.903,pen | burrow | roost | hutch
animal_names_male_female,ANIMAL GENDERS,557,easy,easy,0.000,0.100,cow | bull | ram | buck
animal_names_male_female,ANIMAL GENDERS,558,easy,easy,0.077,0.250,bull | doe | drake | jenny
animal_names_male_female,ANIMAL GENDERS,561,easy,easy,0.154,0.367,rooster | mare | ram | drake
animal_names_male_female,ANIMAL GENDERS,559,easy,easy,0.231,0.400,sow | hen | bull | mare
animal_names_male_female,ANIMAL GENDERS,562,easy,"easy,medium",0.308,0.417,cow | hen | boar | drake
animal_names_male_female,ANIMAL GENDERS,567,easy,"easy,medium",0.385,0.433,sow | cow | rooster | jenny
animal_names_male_female,ANIMAL GENDERS,563,medium,medium,0.462,0.433,hen | stallion | ram | jenny
animal_names_male_female,ANIMAL GENDERS,565,medium,medium,0.538,0.433,mare | boar | buck | jenny
animal_names_male_female,ANIMAL GENDERS,564,medium,medium,0.615,0.450,cow | mare | stallion | doe
animal_names_male_female,ANIMAL GENDERS,566,medium,medium,0.692,0.450,rooster | hen | buck | doe
animal_names_male_female,ANIMAL GENDERS,568,hard,hard,0.769,0.450,sow | ram | boar | doe
animal_names_male_female,ANIMAL GENDERS,569,hard,hard,0.846,0.467,sow | stallion | buck | drake
animal_names_male_female,ANIMAL GENDERS,560,hard,hard,0.923,0.550,rooster | bull | stallion | boar
animal_names_male_female,ANIMAL GENDERS,570,hard,hard,1.000,0.700,bull | ewe | gander | vixen
animal_sounds,ANIMAL SOUNDS,573,easy,easy,0.000,0.225,howl | meow | tweet | yelp
animal_sounds,ANIMAL SOUNDS,576,easy,easy,0.053,0.237,bark | howl | moo | bray
animal_sounds,ANIMAL SOUNDS,575,easy,easy,0.105,0.263,bark | growl | coo | yelp
animal_sounds,ANIMAL SOUNDS,574,easy,easy,0.158,0.275,growl | bray | grunt | tweet
animal_sounds,ANIMAL SOUNDS,582,easy,easy,0.211,0.275,howl | roar | coo | grunt
animal_sounds,ANIMAL SOUNDS,571,easy,"easy,medium",0.263,0.287,bark | roar | buzz | tweet
animal_sounds,ANIMAL SOUNDS,581,easy,"easy,medium",0.316,0.287,hiss | roar | bray | yelp
animal_sounds,ANIMAL SOUNDS,583,easy,"easy,medium",0.368,0.312,growl | roar | meow | moo
animal_sounds,ANIMAL SOUNDS,578,medium,medium,0.421,0.338,bark | hiss | meow | grunt
animal_sounds,ANIMAL SOUNDS,579,medium,medium,0.474,0.362,hiss | coo | hoot | tweet
animal_sounds,ANIMAL SOUNDS,572,medium,medium,0.526,0.400,meow | buzz | coo | bray
animal_sounds,ANIMAL SOUNDS,584,medium,medium,0.579,0.463,moo | chirp | squeak | tweet
animal_sounds,ANIMAL SOUNDS,585,medium,medium,0.632,0.487,bark | quack | squeak | hoot
animal_sounds,ANIMAL SOUNDS,577,medium,medium,0.684,0.537,moo | buzz | grunt | yelp
animal_sounds,ANIMAL SOUNDS,589,medium,medium,0.737,0.575,roar | quack | chirp | caw
animal_sounds,ANIMAL SOUNDS,588,hard,hard,0.789,0.588,quack | croak | purr | tweet
animal_sounds,ANIMAL SOUNDS,580,hard,hard,0.842,0.600,growl | howl | quack | buzz
animal_sounds,ANIMAL SOUNDS,590,hard,hard,0.895,0.650,bark | chirp | neigh | purr
animal_sounds,ANIMAL SOUNDS,586,hard,hard,0.947,0.775,hiss | buzz | purr | squeak
animal_sounds,ANIMAL SOUNDS,587,hard,hard,1.000,0.812,chirp | buzz | snarl | hoot
antelope_and_grazers,GRAZING ANIMALS,635,easy,easy,0.000,0.136,zebra | buffalo | bison | elk
antelope_and_grazers,GRAZING ANIMALS,636,easy,easy,0.125,0.364,antelope | buffalo | yak | gnu
antelope_and_grazers,GRAZING ANIMALS,638,easy,easy,0.250,0.500,impala | elk | oryx | yak
antelope_and_grazers,GRAZING ANIMALS,637,easy,"easy,medium",0.375,0.523,gazelle | buffalo | impala | springbok
antelope_and_grazers,GRAZING ANIMALS,639,medium,medium,0.500,0.523,zebra | antelope | wildebeest | impala
antelope_and_grazers,GRAZING ANIMALS,640,medium,medium,0.625,0.591,gazelle | wildebeest | elk | gnu
antelope_and_grazers,GRAZING ANIMALS,642,medium,medium,0.750,0.591,wildebeest | bison | springbok | yak
antelope_and_grazers,GRAZING ANIMALS,641,hard,hard,0.875,0.614,gazelle | antelope | bison | oryx
antelope_and_grazers,GRAZING ANIMALS,643,hard,hard,1.000,0.659,zebra | springbok | oryx | gnu
apple_varieties,APPLE VARIETIES,645,easy,easy,0.000,0.136,Rome | empire | Pink Lady | Jonathan
apple_varieties,APPLE VARIETIES,647,easy,easy,0.125,0.409,Rome | Gala | Red Delicious | Envy
apple_varieties,APPLE VARIETIES,646,easy,easy,0.250,0.409,empire | Fuji | Red Delicious | Golden Delicious
apple_varieties,APPLE VARIETIES,652,easy,"easy,medium",0.375,0.500,Granny Smith | Golden Delicious | Jonathan | Envy
apple_varieties,APPLE VARIETIES,653,medium,medium,0.500,0.545,Gala | Golden Delicious | McIntosh | Pink Lady
apple_varieties,APPLE VARIETIES,649,medium,medium,0.625,0.568,Granny Smith | Red Delicious | Pink Lady | Cortland
apple_varieties,APPLE VARIETIES,650,medium,medium,0.750,0.614,empire | McIntosh | Cortland | Envy
apple_varieties,APPLE VARIETIES,648,hard,hard,0.875,0.636,Rome | Fuji | Granny Smith | McIntosh
apple_varieties,APPLE VARIETIES,651,hard,hard,1.000,0.682,Fuji | Gala | Jonathan | Cortland
appliance_brands,APPLIANCE BRANDS,654,easy,easy,0.000,0.250,GE | Bosch | LG | Samsung
appliance_brands,APPLIANCE BRANDS,655,easy,easy,0.083,0.500,Whirlpool | Samsung | Hoover | Dyson
appliance_brands,APPLIANCE BRANDS,664,easy,easy,0.167,0.643,GE | Frigidaire | Electrolux | Hoover
appliance_brands,APPLIANCE BRANDS,663,easy,easy,0.250,0.679,Kenmore | LG | Amana | Hoover
appliance_brands,APPLIANCE BRANDS,665,easy,"easy,medium",0.333,0.714,Maytag | GE | Kenmore | Dyson
appliance_brands,APPLIANCE BRANDS,657,medium,medium,0.417,0.750,Maytag | Bosch | KitchenAid | Hoover
appliance_brands,APPLIANCE BRANDS,658,medium,medium,0.500,0.750,Whirlpool | GE | KitchenAid | Amana
appliance_brands,APPLIANCE BRANDS,659,medium,medium,0.583,0.750,Kenmore | Frigidaire | Samsung | KitchenAid
appliance_brands,APPLIANCE BRANDS,661,medium,medium,0.667,0.750,Maytag | Samsung | Amana | Electrolux
appliance_brands,APPLIANCE BRANDS,666,medium,medium,0.750,0.750,LG | KitchenAid | Electrolux | Dyson
appliance_brands,APPLIANCE BRANDS,660,hard,hard,0.833,0.786,Whirlpool | Maytag | Frigidaire | LG
appliance_brands,APPLIANCE BRANDS,662,hard,hard,0.917,0.821,Frigidaire | Bosch | Amana | Dyson
appliance_brands,APPLIANCE BRANDS,656,hard,hard,1.000,0.857,Whirlpool | Kenmore | Bosch | Electrolux
archery_words,ARCHERY WORDS,682,easy,easy,0.000,0.312,range | Target | release | draw
archery_words,ARCHERY WORDS,684,easy,easy,0.077,0.375,bow | sight | arrow | release
archery_words,ARCHERY WORDS,685,easy,easy,0.154,0.375,bow | draw | arm guard | aim
archery_words,ARCHERY WORDS,688,easy,easy,0.231,0.375,sight | Target | Archer | aim
archery_words,ARCHERY WORDS,686,easy,"easy,medium",0.308,0.396,string | release | shaft | aim
archery_words,ARCHERY WORDS,687,easy,"easy,medium",0.385,0.479,Target | arrow | arm guard | shaft
archery_words,ARCHERY WORDS,691,medium,medium,0.462,0.521,bow | Target | string | quiver
archery_words,ARCHERY WORDS,693,medium,medium,0.538,0.521,sight | draw | quiver | shaft
archery_words,ARCHERY WORDS,683,medium,medium,0.615,0.542,range | sight | string | arm guard
archery_words,ARCHERY WORDS,689,medium,medium,0.692,0.542,arrow | string | Archer | draw
archery_words,ARCHERY WORDS,694,hard,hard,0.769,0.542,release | Archer | quiver | arm guard
archery_words,ARCHERY WORDS,692,hard,hard,0.846,0.729,range | arrow | quiver | aim
archery_words,ARCHERY WORDS,690,hard,hard,0.923,0.792,bow | range | Archer | shaft
archery_words,ARCHERY WORDS,695,hard,hard,1.000,1.000,range | bullseye | nock | bowstring
architecture_words,ARCHITECTURE WORDS,696,easy,easy,0.000,0.312,arch | foundation | column | dome
architecture_words,ARCHITECTURE WORDS,697,easy,easy,0.083,0.396,foundation | balcony | terrace | blueprint
architecture_words,ARCHITECTURE WORDS,706,easy,easy,0.167,0.396,dome | blueprint | atrium | spire
architecture_words,ARCHITECTURE WORDS,708,easy,easy,0.250,0.396,arch | facade | blueprint | mezzanine
architecture_words,ARCHITECTURE WORDS,699,easy,"easy,medium",0.333,0.417,foundation | facade | gable | spire
architecture_words,ARCHITECTURE WORDS,703,medium,medium,0.417,0.438,arch | terrace | portico | spire
architecture_words,ARCHITECTURE WORDS,704,medium,medium,0.500,0.458,terrace | dome | gable | mezzanine
architecture_words,ARCHITECTURE WORDS,707,medium,medium,0.583,0.521,foundation | atrium | portico | mezzanine
architecture_words,ARCHITECTURE WORDS,698,medium,medium,0.667,0.542,terrace | column | facade | atrium
architecture_words,ARCHITECTURE WORDS,701,medium,medium,0.750,0.562,arch | balcony | gable | atrium
architecture_words,ARCHITECTURE WORDS,702,hard,hard,0.833,0.604,balcony | dome | facade | portico
architecture_words,ARCHITECTURE WORDS,705,hard,hard,0.917,0.708,column | gable | blueprint | portico
architecture_words,ARCHITECTURE WORDS,700,hard,hard,1.000,0.833,balcony | column | spire | mezzanine
arctic_animals,ARCTIC ANIMALS,709,easy,easy,0.000,0.115,seal | polar bear | arctic fox | moose
arctic_animals,ARCTIC ANIMALS,710,easy,easy,0.077,0.288,seal | reindeer | snowy owl | wolverine
arctic_animals,ARCTIC ANIMALS,714,easy,easy,0.154,0.423,arctic fox | caribou | husky | wolverine
arctic_animals,ARCTIC ANIMALS,711,easy,easy,0.231,0.462,seal | walrus | husky | musk ox
arctic_animals,ARCTIC ANIMALS,715,easy,"easy,medium",0.308,0.481,orca | polar bear | reindeer | husky
arctic_animals,ARCTIC ANIMALS,716,easy,"easy,medium",0.385,0.500,orca | arctic fox | snowy owl | musk ox
arctic_animals,ARCTIC ANIMALS,717,medium,medium,0.462,0.500,polar bear | wolverine | musk ox | beluga
arctic_animals,ARCTIC ANIMALS,719,medium,medium,0.538,0.500,reindeer | moose | caribou | musk ox
arctic_animals,ARCTIC ANIMALS,718,medium,medium,0.615,0.519,walrus | polar bear | snowy owl | caribou
arctic_animals,ARCTIC ANIMALS,720,medium,medium,0.692,0.519,walrus | orca | moose | wolverine
arctic_animals,ARCTIC ANIMALS,721,hard,hard,0.769,0.519,walrus | reindeer | arctic fox | beluga
arctic_animals,ARCTIC ANIMALS,722,hard,hard,0.846,0.538,snowy owl | moose | husky | beluga
arctic_animals,ARCTIC ANIMALS,712,hard,hard,0.923,0.635,seal | orca | caribou | beluga
arctic_animals,ARCTIC ANIMALS,713,hard,hard,1.000,0.750,seal | narwhal | puffin | lemming
art_class_things,ART CLASS,724,easy,easy,0.000,0.083,paint | clay | construction paper | colors
art_class_things,ART CLASS,729,easy,easy,0.053,0.214,glue | construction paper | shapes | patterns
art_class_things,ART CLASS,725,easy,easy,0.105,0.238,brush | canvas | marker | construction paper
art_class_things,ART CLASS,731,easy,easy,0.158,0.274,palette | marker | colors | patterns
art_class_things,ART CLASS,726,easy,easy,0.211,0.298,glue | paint | brush | palette
art_class_things,ART CLASS,732,easy,"easy,medium",0.263,0.357,clay | scissors | crafts | patterns
art_class_things,ART CLASS,735,easy,"easy,medium",0.316,0.369,glue | canvas | glitter | colors
art_class_things,ART CLASS,730,easy,"easy,medium",0.368,0.381,chalk | paint | canvas | patterns
art_class_things,ART CLASS,742,medium,medium,0.421,0.405,apron | crafts | shapes | colors
art_class_things,ART CLASS,736,medium,medium,0.474,0.429,apron | paint | marker | scissors
art_class_things,ART CLASS,740,medium,medium,0.526,0.429,paint | pastel | glitter | shapes
art_class_things,ART CLASS,728,medium,medium,0.579,0.440,apron | brush | clay | glitter
art_class_things,ART CLASS,737,medium,medium,0.632,0.440,palette | canvas | clay | pastel
art_class_things,ART CLASS,738,medium,medium,0.684,0.452,glue | kiln | clay | marker
art_class_things,ART CLASS,727,medium,medium,0.737,0.476,chalk | brush | scissors | colors
art_class_things,ART CLASS,733,hard,hard,0.789,0.488,brush | kiln | pastel | patterns
art_class_things,ART CLASS,734,hard,hard,0.842,0.524,chalk | palette | glitter | construction paper
art_class_things,ART CLASS,739,hard,hard,0.895,0.548,scissors | pastel | construction paper | stencil
art_class_things,ART CLASS,743,hard,hard,0.947,0.583,chalk | clay | stencil | shapes
art_class_things,ART CLASS,741,hard,hard,1.000,0.607,apron | kiln | construction paper | sketchbook
art_forms,ART FORMS,744,easy,easy,0.000,0.117,dance | music | drawing | film
art_forms,ART FORMS,745,easy,easy,0.077,0.233,painting | music | photography | poetry
art_forms,ART FORMS,746,easy,easy,0.154,0.317,painting | sculpture | theater | film
art_forms,ART FORMS,747,easy,easy,0.231,0.383,pottery | dance | theater | photography
art_forms,ART FORMS,749,easy,"easy,medium",0.308,0.433,pottery | poetry | film | mosaic
art_forms,ART FORMS,753,easy,"easy,medium",0.385,0.450,sculpture | drawing | photography | mosaic
art_forms,ART FORMS,755,medium,medium,0.462,0.450,pottery | weaving | painting | drawing
art_forms,ART FORMS,750,medium,medium,0.538,0.450,weaving | sculpture | dance | poetry
art_forms,ART FORMS,754,medium,medium,0.615,0.450,painting | dance | mosaic | collage
art_forms,ART FORMS,748,medium,medium,0.692,0.467,weaving | music | theater | mosaic
art_forms,ART FORMS,751,hard,hard,0.769,0.483,theater | drawing | poetry | collage
art_forms,ART FORMS,752,hard,hard,0.846,0.483,weaving | photography | film | collage
art_forms,ART FORMS,756,hard,hard,0.923,0.483,pottery | sculpture | music | collage
art_forms,ART FORMS,757,hard,hard,1.000,0.700,origami | calligraphy | music | printmaking
art_styles,ART STYLES,758,easy,easy,0.000,0.188,pop art | gothic | renaissance | folk art
art_styles,ART STYLES,759,easy,easy,0.083,0.250,realism | abstract | pop art | art deco
art_styles,ART STYLES,760,easy,easy,0.167,0.417,abstract | baroque | renaissance | modernism
art_styles,ART STYLES,768,easy,easy,0.250,0.479,impressionism | realism | baroque | folk art
art_styles,ART STYLES,769,easy,"easy,medium",0.333,0.500,abstract | minimalism | expressionism | folk art
art_styles,ART STYLES,770,medium,medium,0.417,0.521,surrealism | modernism | folk art | art deco
art_styles,ART STYLES,762,medium,medium,0.500,0.542,realism | gothic | minimalism | modernism
art_styles,ART STYLES,761,medium,medium,0.583,0.542,surrealism | pop art | baroque | minimalism
art_styles,ART STYLES,763,medium,medium,0.667,0.583,impressionism | abstract | surrealism | gothic
art_styles,ART STYLES,766,medium,medium,0.750,0.604,realism | surrealism | expressionism | renaissance
art_styles,ART STYLES,767,hard,hard,0.833,0.604,impressionism | minimalism | renaissance | art deco
art_styles,ART STYLES,765,hard,hard,0.917,0.625,baroque | gothic | expressionism | art deco
