category_a,category_b,conflict_type,origin,overlap_count,overlap_words,severity,note
sleep_and_rest,sleeping_actions,do_not_pair,derived,8,doze | dream | nap | rest | sleepwalk | slumber | snore | yawn,P0,общих играбельных слов 8; пулы 18 и 12
snack_foods,snacks,do_not_pair,derived,8,chips | cookie | crackers | nuts | popcorn | pretzel | pretzels | trail mix,P0,общих играбельных слов 8; пулы 24 и 12
solar_system_words,space_objects,do_not_pair,derived,8,asteroid belt | comet | dwarf planet | meteor | moon | planet | ring | sun,P0,общих играбельных слов 8; пулы 14 и 20
spice,spices,do_not_pair,derived,8,cardamom | cinnamon | coriander | cumin | nutmeg | oregano | paprika | turmeric,P0,общих играбельных слов 8; пулы 8 и 15
spice,spices_and_herbs,do_not_pair,derived,8,cardamom | cinnamon | coriander | cumin | nutmeg | oregano | paprika | turmeric,P0,общих играбельных слов 8; пулы 8 и 25
sports,team_sports,do_not_pair,derived,8,baseball | basketball | cricket | hockey | lacrosse | polo | rugby | soccer,P0,общих играбельных слов 8; пулы 22 и 18
storm,storms,do_not_pair,derived,8,cyclone | downpour | gale | hurricane | squall | thunder | thunderstorm | tornado,P0,общих играбельных слов 8; пулы 19 и 17
telescope,telescope_words,do_not_pair,derived,8,aperture | eyepiece | finder | lens | magnification | mirror | mount | observatory,P0,общих играбельных слов 8; пулы 18 и 14
theater,theater_words,do_not_pair,derived,8,aisle | backstage | curtain | encore | intermission | script | stage | wings,P0,общих играбельных слов 8; пулы 27 и 20
things_that_carry_people,vehicles,do_not_pair,derived,8,boat | bus | ferry | plane | sled | taxi | train | tram,P0,общих играбельных слов 8; пулы 18 и 33
weather_phenomena,weather_words,do_not_pair,derived,8,blizzard | breeze | fog | hail | hurricane | lightning | thunder | tornado,P0,общих играбельных слов 8; пулы 13 и 26
african_animals,zoo_animals,do_not_pair,derived,7,cheetah | elephant | giraffe | hippo | lion | rhino | zebra,P1,общих играбельных слов 7; пулы 21 и 23
african_countries,countries_in_africa,do_not_pair,derived,7,algeria | egypt | ghana | kenya | morocco | nigeria | tunisia,P0,общих играбельных слов 7; пулы 23 и 7
animals_with_shells,shell,do_not_pair,derived,7,clam | conch | crab | oyster | scallop | snail | turtle,P0,общих играбельных слов 7; пулы 15 и 10
animals_with_shells,shells,do_not_pair,derived,7,clam | cockle | conch | mussel | nautilus | oyster | scallop,P1,общих играбельных слов 7; пулы 15 и 13
appliances,kitchen_appliances,do_not_pair,derived,7,air fryer | blender | kettle | microwave | mixer | oven | toaster,P0,общих играбельных слов 7; пулы 8 и 22
architecture,architecture_words,do_not_pair,derived,7,blueprint | buttress | column | cornice | dome | facade | vault,P1,общих играбельных слов 7; пулы 22 и 16
art_class_things,painting_supplies,do_not_pair,derived,7,brush | canvas | easel | paint | palette | smock | stencil,P1,общих играбельных слов 7; пулы 23 и 16
art_supplies,writing_tools,do_not_pair,derived,7,brush | chalk | charcoal | crayon | marker | pastel | pencil,P1,общих играбельных слов 7; пулы 23 и 15
astrological_symbols,zodiac,do_not_pair,derived,7,aries | gemini | leo | libra | scorpio | taurus | virgo,P0,общих играбельных слов 7; пулы 8 и 16
astrological_symbols,zodiac_signs,do_not_pair,derived,7,aries | gemini | leo | libra | scorpio | taurus | virgo,P0,общих играбельных слов 7; пулы 8 и 12
astronomy,solar_system_words,do_not_pair,derived,7,comet | eclipse | meteor | moon | orbit | planet | sun,P1,общих играбельных слов 7; пулы 26 и 14
astronomy,space,do_not_pair,derived,7,comet | milky way | moon | orbit | planet | planets | stars,P1,общих играбельных слов 7; пулы 26 и 16
authors,writers,do_not_pair,derived,7,austen | bronte | dickens | orwell | shakespeare | tolkien | twain,P0,общих играбельных слов 7; пулы 15 и 7
baby,baby_things,do_not_pair,derived,7,bib | cradle | crib | diaper | onesie | pacifier | stroller,P1,общих играбельных слов 7; пулы 12 и 18
baked_goods,bread_types,do_not_pair,derived,7,bagel | challah | croissant | focaccia | muffin | pita | scone,P1,общих играбельных слов 7; пулы 14 и 25
bakery,baking,do_not_pair,derived,7,bread | cake | flour | oven | pastry | sourdough | yeast,P1,общих играбельных слов 7; пулы 20 и 19
beach,sea_shore_things,do_not_pair,derived,7,sand | seashell | shell | sunscreen | tide | towel | umbrella,P1,общих играбельных слов 7; пулы 16 и 21
bedroom,bedroom_things,do_not_pair,derived,7,bed | blanket | closet | dresser | lamp | mirror | pillow,P1,общих играбельных слов 7; пулы 13 и 21
beverages,cold_drinks,do_not_pair,derived,7,ginger ale | juice | lemonade | milk | milkshake | smoothie | soda,P1,общих играбельных слов 7; пулы 19 и 18
bible_books,biblical_names,do_not_pair,derived,7,daniel | isaiah | john | luke | mark | matthew | ruth,P1,общих играбельных слов 7; пулы 24 и 20
biomes,landforms,do_not_pair,derived,7,desert | dune | marsh | mountain | ocean | prairie | tundra,P1,общих играбельных слов 7; пулы 17 и 33
board_games,strategy_games,do_not_pair,derived,7,backgammon | checkers | chess | go | othello | risk | scrabble,P0,общих играбельных слов 7; пулы 28 и 10
book_genres,movie_genres,do_not_pair,derived,7,comedy | fantasy | horror | mystery | romance | thriller | western,P1,общих играбельных слов 7; пулы 19 и 19
building_actions,sewing_and_repair,do_not_pair,derived,7,bolt | caulk | glue | hammer | level | nail | screw,P1,общих играбельных слов 7; пулы 18 и 18
building_materials,construction_materials,do_not_pair,derived,7,brick | concrete | glass | lumber | steel | stone | tile,P0,общих играбельных слов 7; пулы 24 и 8
building_materials,sculpture_materials,do_not_pair,derived,7,concrete | glass | granite | marble | plaster | stone | wood,P1,общих играбельных слов 7; пулы 24 и 18
capitals,world_capitals,do_not_pair,derived,7,beijing | budapest | cairo | london | paris | prague | tokyo,P0,общих играбельных слов 7; пулы 11 и 25
christmas,christmas_things,do_not_pair,derived,7,carol | garland | lights | ornament | reindeer | tinsel | tree,P1,общих играбельных слов 7; пулы 14 и 20
cinema,movie_genres,do_not_pair,derived,7,action | animation | comedy | drama | fantasy | romance | thriller,P1,общих играбельных слов 7; пулы 15 и 19
cities,world_capitals,do_not_pair,derived,7,athens | lima | london | nairobi | paris | seoul | tokyo,P1,общих играбельных слов 7; пулы 15 и 25
cities,world_cities,do_not_pair,derived,7,london | mumbai | osaka | paris | sydney | tokyo | toronto,P1,общих играбельных слов 7; пулы 15 и 31
clothing_materials,fabrics,do_not_pair,derived,7,cotton | denim | lace | leather | silk | velvet | wool,P0,общих играбельных слов 7; пулы 10 и 20
cold_things,winter,do_not_pair,derived,7,blizzard | frost | ice | icicle | permafrost | snow | snowball,P1,общих играбельных слов 7; пулы 20 и 21
common_professions,jobs,do_not_pair,derived,7,chef | doctor | engineer | farmer | lawyer | manager | teacher,P0,общих играбельных слов 7; пулы 8 и 17
condiments,sauces,do_not_pair,derived,7,aioli | ketchup | mustard | pesto | ranch | relish | salsa,P1,общих играбельных слов 7; пулы 23 и 28
cooking_methods,cooking_techniques,do_not_pair,derived,7,bake | blanch | boil | grill | poach | roast | saute,P0,общих играбельных слов 7; пулы 18 и 7
coral_reef,ocean_animals,do_not_pair,derived,7,coral | eel | jellyfish | seahorse | starfish | turtle | urchin,P1,общих играбельных слов 7; пулы 15 и 25
crops,grasses,do_not_pair,derived,7,barley | corn | oat | rice | rye | sugarcane | wheat,P1,общих играбельных слов 7; пулы 18 и 14
dinosaurs,extinct_animals,do_not_pair,derived,7,brontosaurus | pterodactyl | raptor | stegosaurus | triceratops | tyrannosaurus | velociraptor,P1,общих играбельных слов 7; пулы 12 и 16
disasters,natural_disasters,do_not_pair,derived,7,earthquake | flood | hurricane | tornado | tsunami | volcano | wildfire,P0,общих играбельных слов 7; пулы 7 и 17
elements,metals,do_not_pair,derived,7,copper | gold | iron | lead | mercury | silver | zinc,P1,общих играбельных слов 7; пулы 24 и 21
elements_more,metals,do_not_pair,derived,7,aluminum | chromium | cobalt | nickel | platinum | silver | titanium,P1,общих играбельных слов 7; пулы 22 и 21
fabric,textiles,do_not_pair,derived,7,damask | denim | lace | linen | silk | weave | wool,P1,общих играбельных слов 7; пулы 18 и 16
fabric_types,textiles,do_not_pair,derived,7,denim | lace | linen | satin | silk | tweed | wool,P1,общих играбельных слов 7; пулы 21 и 16
fabrics,textiles,do_not_pair,derived,7,denim | lace | linen | satin | silk | tweed | wool,P1,общих играбельных слов 7; пулы 20 и 16
fantasy,storybook_characters,do_not_pair,derived,7,dragon | elf | goblin | knight | ogre | witch | wizard,P1,общих играбельных слов 7; пулы 18 и 20
fantasy_creatures,magic_creatures,do_not_pair,derived,7,dragon | elf | fairy | gnome | goblin | troll | unicorn,P1,общих играбельных слов 7; пулы 20 и 18
farm_buildings,things_on_a_farm,do_not_pair,derived,7,barn | coop | fence | pen | silo | stable | windmill,P1,общих играбельных слов 7; пулы 15 и 20
farm_jobs,jobs_with_animals,do_not_pair,derived,7,beekeeper | breeder | farmer | rancher | shepherd | trainer | vet,P1,общих играбельных слов 7; пулы 14 и 15
film_genres,movie_genres,do_not_pair,derived,7,action | comedy | documentary | drama | horror | romance | thriller,P0,общих играбельных слов 7; пулы 7 и 19
first_aid,medicine_cabinet,do_not_pair,derived,7,aspirin | bandage | gauze | ice pack | ointment | thermometer | tweezers,P1,общих играбельных слов 7; пулы 18 и 18
footwear,types_of_shoes,do_not_pair,derived,7,boots | clog | heels | pump | sandals | sneakers | wedge,P0,общих играбельных слов 7; пулы 24 и 8
fruit,fruit_trees,do_not_pair,derived,7,apricot | fig | lemon | mango | peach | pear | plum,P1,общих играбельных слов 7; пулы 19 и 19
fruit,things_with_seeds,do_not_pair,derived,7,fig | kiwi | melon | peach | pear | plum | pomegranate,P1,общих играбельных слов 7; пулы 19 и 25
gadgets,screens,do_not_pair,derived,7,camera | console | e-reader | laptop | phone | tablet | watch,P1,общих играбельных слов 7; пулы 22 и 16
gadgets,things_with_buttons,do_not_pair,derived,7,camera | doorbell | phone | printer | remote | thermostat | watch,P1,общих играбельных слов 7; пулы 22 и 18
