quartet_key,category_key,label,rule,tier,review_state,solver_state,difficulty,words
animal_actions__1,animal_actions,ANIMAL ACTIONS,Actions typical of animals rather than people,normal,auto_validated,unique,0.28,nest | hunt | hatch | shed
insects__1,insects,BUGS,Insects and other small bugs an average person recognizes,normal,auto_validated,unique,0.133,fly | bee | cricket | spider
insects__2,insects,BUGS,Insects and other small bugs an average person recognizes,normal,auto_validated,unique,0.156,tick | ant | butterfly | mosquito
insects__3,insects,BUGS,Insects and other small bugs an average person recognizes,normal,auto_validated,unique,0.169,beetle | moth | flea | roach
jumping_animals__1,jumping_animals,JUMPING ANIMALS,What belongs to the group «Jumping Animals» as used in the original game,normal,auto_validated,unique,0.327,rabbit | cricket | frog | kangaroo
jungle_animals__1,jungle_animals,JUNGLE ANIMALS,Animals that live in tropical jungles and rainforests,normal,auto_validated,unique,0.177,snake | monkey | tiger | frog
jungle_animals__2,jungle_animals,JUNGLE ANIMALS,Animals that live in tropical jungles and rainforests,normal,auto_validated,unique,0.196,leopard | gorilla | panther | python
jungle_animals__3,jungle_animals,JUNGLE ANIMALS,Animals that live in tropical jungles and rainforests,normal,auto_validated,unique,0.209,parrot | jaguar | sloth | boa
ladybug__1,ladybug,LADYBUG,What belongs to the group «Ladybug» as used in the original game,normal,auto_validated,unique,0.206,beetle | garden | red | spotted
location__1,location,LOCATION,What belongs to the group «Location» as used in the original game,normal,auto_validated,unique,0.08,near | far | area | above
male_animals__1,male_animals,MALE ANIMALS,What belongs to the group «Male Animals» as used in the original game,normal,auto_validated,unique,0.268,bull | ram | buck | billy
mammal__1,mammal,MAMMAL,What belongs to the group «Mammal» as used in the original game,normal,auto_validated,unique,0.305,whale | monkey | lion | elephant
mammals__1,mammals,MAMMALS,What belongs to the group «Mammals» as used in the original game,normal,auto_validated,unique,0.377,lion | elephant | bear | human
mammals__2,mammals,MAMMALS,What belongs to the group «Mammals» as used in the original game,normal,auto_validated,unique,0.404,rabbit | whale | dolphin | beaver
mammals__3,mammals,MAMMALS,What belongs to the group «Mammals» as used in the original game,normal,auto_validated,unique,0.418,badger | jaguar | rhino | otter
migrating_animals__1,migrating_animals,MIGRATING ANIMALS,What belongs to the group «Migrating Animals» as used in the original game,normal,auto_validated,unique,0.33,butterfly | caribou | salmon | bird
mountain_animals__1,mountain_animals,MOUNTAIN ANIMALS,What belongs to the group «Mountain Animals» as used in the original game,normal,auto_validated,unique,0.53,goat | eagle | cougar | yak
movie_award_categories__1,movie_award_categories,MOVIE AWARD CATEGORIES,What belongs to the group «Movie Award Categories» as used in the original game,normal,auto_validated,unique,0.336,actor | editing | screenplay | cinematography
nobel_prize_categories__1,nobel_prize_categories,NOBEL PRIZE CATEGORIES,What belongs to the group «Nobel Prize Categories» as used in the original game,normal,auto_validated,unique,0.162,physics | literature | medicine | peace
nocturnal_animals__1,nocturnal_animals,NOCTURNAL ANIMALS,Animals that are active at night and rest during the day,normal,auto_validated,unique,0.299,mouse | cricket | fox | wolf
nocturnal_animals__2,nocturnal_animals,NOCTURNAL ANIMALS,Animals that are active at night and rest during the day,normal,auto_validated,unique,0.323,bat | mole | owl | beaver
nocturnal_animals__3,nocturnal_animals,NOCTURNAL ANIMALS,Animals that are active at night and rest during the day,normal,auto_validated,unique,0.338,moth | badger | cougar | leopard
ocean_animals__1,ocean_animals,OCEAN ANIMALS,Animals that live in the ocean,normal,auto_validated,unique,0.139,seal | whale | shark | turtle
ocean_animals__2,ocean_animals,OCEAN ANIMALS,Animals that live in the ocean,normal,auto_validated,unique,0.151,dolphin | crab | coral | shrimp
oscar_categories__1,oscar_categories,OSCAR CATEGORIES,What belongs to the group «Oscar Categories» as used in the original game,normal,auto_validated,unique,0.12,director | actor | screenplay | picture
palindrome_animals__1,palindrome_animals,PALINDROME ANIMALS,What belongs to the group «Palindrome Animals» as used in the original game,normal,auto_validated,unique,0.474,pup | ewe | ara | tit
pests__1,pests,PESTS,Animals treated as household or garden pests,normal,auto_validated,unique,0.3,mouse | tick | ant | rat
pests__2,pests,PESTS,Animals treated as household or garden pests,normal,auto_validated,unique,0.317,mole | pigeon | mosquito | snail
pet_life__1,pet_life,PET LIFE,What belongs to the group «Pet Life» as used in the original game,normal,auto_validated,unique,0.375,check up | neutered | tick med | vaccines
pet_s_favorite__1,pet_s_favorite,PET S FAVORITE,What belongs to the group «Pet S Favorite» as used in the original game,normal,auto_validated,unique,0.473,treat | scratching post | catnip | squeaky toy
pet_shop__1,pet_shop,PET SHOP,What belongs to the group «Pet Shop» as used in the original game,normal,auto_validated,unique,0.319,collar | aquarium | cage | carriers
pets__1,pets,PETS,Animals commonly kept as household pets in the United States,normal,auto_validated,unique,0.094,cat | dog | fish | bird
pets__2,pets,PETS,Animals commonly kept as household pets in the United States,normal,auto_validated,unique,0.121,mouse | rabbit | turtle | snake
pets__3,pets,PETS,Animals commonly kept as household pets in the United States,normal,auto_validated,unique,0.138,guinea pig | lizard | pony | bengal
places_to_see_animals__1,places_to_see_animals,PLACES TO SEE ANIMALS,What belongs to the group «Places To See Animals» as used in the original game,normal,auto_validated,unique,0.26,zoo | farm | wildlife | safari
pond_animals__1,pond_animals,POND ANIMALS,Animals that live in or around a freshwater pond,normal,auto_validated,unique,0.24,duck | turtle | fish | water bug
pond_animals__2,pond_animals,POND ANIMALS,Animals that live in or around a freshwater pond,normal,auto_validated,unique,0.26,goose | swan | frog | snail
pond_animals__3,pond_animals,POND ANIMALS,Animals that live in or around a freshwater pond,normal,auto_validated,unique,0.275,mosquito | beaver | newt | otter
predatory_animals__1,predatory_animals,PREDATORY ANIMALS,What belongs to the group «Predatory Animals» as used in the original game,normal,auto_validated,unique,0.309,shark | wolf | panther | polar bear
publication__1,publication,PUBLICATION,What belongs to the group «Publication» as used in the original game,normal,auto_validated,unique,0.126,print | issue | copy | edition
publications__1,publications,PUBLICATIONS,What belongs to the group «Publications» as used in the original game,normal,auto_validated,unique,0.159,review | essay | article | editorial
puppet__1,puppet,PUPPET,What belongs to the group «Puppet» as used in the original game,normal,auto_validated,unique,0.166,master | theater | strings | show
puppet_theatre__1,puppet_theatre,PUPPET THEATRE,What belongs to the group «Puppet Theatre» as used in the original game,normal,auto_validated,unique,0.456,curtain | Pinocchio | audience | puppeteer
rabbit_breeds__1,rabbit_breeds,RABBIT BREEDS,What belongs to the group «Rabbit Breeds» as used in the original game,normal,auto_validated,unique,0.485,Dutch | Rex | angora | lop
reptiles__1,reptiles,REPTILES,Cold-blooded scaly animals classed as reptiles,normal,auto_validated,unique,0.226,turtle | snake | lizard | python
reptiles__2,reptiles,REPTILES,Cold-blooded scaly animals classed as reptiles,normal,auto_validated,unique,0.246,crocodile | alligator | cobra | viper
reptiles__3,reptiles,REPTILES,Cold-blooded scaly animals classed as reptiles,normal,auto_validated,unique,0.255,boa | chameleon | tortoise | lizards
rideable_animals__1,rideable_animals,RIDEABLE ANIMALS,What belongs to the group «Rideable Animals» as used in the original game,normal,auto_validated,unique,0.351,horse | donkey | elephant | camels
river_animals__1,river_animals,RIVER ANIMALS,What belongs to the group «River Animals» as used in the original game,normal,auto_validated,unique,0.459,beaver | crocodile | otter | hippopotamus
rodents__1,rodents,RODENTS,Small gnawing mammals classed as rodents,normal,auto_validated,unique,0.262,mouse | guinea pig | rat | squirrel
rodents__2,rodents,RODENTS,Small gnawing mammals classed as rodents,normal,auto_validated,unique,0.287,hamster | beaver | prairie dog | bushy tail
rodents__3,rodents,RODENTS,Small gnawing mammals classed as rodents,normal,auto_validated,unique,0.309,porcupine | chipmunk | groundhog | gopher
savage_animals__1,savage_animals,SAVAGE ANIMALS,What belongs to the group «Savage Animals» as used in the original game,normal,auto_validated,unique,0.438,crocodile | mongoose | wolverine | bear
scatter__1,scatter,SCATTER,What belongs to the group «Scatter» as used in the original game,normal,auto_validated,unique,0.394,spray | spread | disperse | strew
sea_creatures__1,sea_creatures,SEA CREATURES,What belongs to the group «Sea Creatures» as used in the original game,normal,auto_validated,unique,0.443,whale | crab | coral | snapper
secret_communication__1,secret_communication,SECRET COMMUNICATION,What belongs to the group «Secret Communication» as used in the original game,normal,auto_validated,unique,0.469,cipher | morse code | enigma | invisible ink
slow_animals__1,slow_animals,SLOW ANIMALS,What belongs to the group «Slow Animals» as used in the original game,normal,auto_validated,unique,0.46,turtle | sloth | koala | snail
spotted_and_striped__1,spotted_and_striped,STRIPED ANIMALS,Animals whose coat has clear stripes,normal,auto_validated,unique,0.356,bee | snake | badger | tiger
spotted_and_striped__2,spotted_and_striped,STRIPED ANIMALS,Animals whose coat has clear stripes,normal,auto_validated,unique,0.386,wasp | raccoon | skunk | zebra
starfish__1,starfish,STARFISH,What belongs to the group «Starfish» as used in the original game,normal,auto_validated,unique,0.484,suction | carnivore | regeneration | spines
trumpet__1,trumpet,TRUMPET,What belongs to the group «Trumpet» as used in the original game,normal,auto_validated,unique,0.29,slide | bell | brass | valve
types_of_animals__1,types_of_animals,TYPES OF ANIMALS,What belongs to the group «Types Of Animals» as used in the original game,normal,auto_validated,unique,0.279,fish | bird | reptiles | mammals
underground_animals__1,underground_animals,UNDERGROUND ANIMALS,What belongs to the group «Underground Animals» as used in the original game,normal,auto_validated,unique,0.551,groundhog | gopher | worm | grub
venomous_animals__1,venomous_animals,VENOMOUS ANIMALS,What belongs to the group «Venomous Animals» as used in the original game,normal,auto_validated,unique,0.502,hornet | cobra | tarantula | scorpion
video_game_locations__1,video_game_locations,VIDEO GAME LOCATIONS,What belongs to the group «Video Game Locations» as used in the original game,normal,auto_validated,unique,0.413,sanctuary | forge | citadel | outpost
water_birds__1,water_birds,WATER BIRDS,What belongs to the group «Water Birds» as used in the original game,normal,auto_validated,unique,0.551,penguin | seagull | loon | albatross
wild_cats__1,wild_cats,WILD CATS,Wild members of the cat family,normal,auto_validated,unique,0.224,leopard | tiger | panther | lion
wild_cats__2,wild_cats,WILD CATS,Wild members of the cat family,normal,auto_validated,unique,0.249,cougar | jaguar | cheetah | puma
zoo_animals__1,zoo_animals,ZOO ANIMALS,Animals commonly seen at an American zoo,normal,auto_validated,unique,0.126,seal | tiger | lion | bear
zoo_animals__2,zoo_animals,ZOO ANIMALS,Animals commonly seen at an American zoo,normal,auto_validated,unique,0.146,penguin | monkey | elephant | camel
zoo_animals__3,zoo_animals,ZOO ANIMALS,Animals commonly seen at an American zoo,normal,auto_validated,unique,0.159,gorilla | rhino | kangaroo | panda
animal_names_male_female__1,animal_names_male_female,ANIMAL GENDERS,Words for the male or female of an animal species,normal,auto_validated,unique,0.318,cow | bull | ram | tom
animal_names_male_female__2,animal_names_male_female,ANIMAL GENDERS,Words for the male or female of an animal species,normal,auto_validated,unique,0.336,buck | doe | drake | jenny
